brand,product_id,model_name,product_model,camera_type,Product Model,Type,Sensor type,Sensor model,Pixel size,Sensor size,Resolution,Max. frame rate,Dynamic range,SNR,Gain,Exposure time,Exposure mode,Pixel format,Mono/color,Binning,Decimation,Reverse image,Data interface,Data interface type,Control interface,Digital I/O,Power supply,Power consumption,Lens mount,Dimension,Weight,Ingress protection,Temperature,Humidity,Client software,Operating system,Compatibility,Certification,Mono,Quantum efficiency,Dark noise,Signal-to-noise ratio,Saturation capacity,Dimension (without lens),Configuration mode,Tap geometry,Tap number,Pixel clock,Image buffer,Product name,NETD,Response time,Color palettes,Image process,Focal length,Field of view,Min. operation distance,Space resolution,Aperture,Thermal object distance,Temperature measurement range,Temperature measurement accuracy,Max. temperature measurement distance,Installation method,Transmission interface,Power,Vision tool,Max. line rate,Trigger mode,External trigger mode,Image mode,Near field of view,Typical field of view,Far field of view,Clearance distance (CD),Measurement range (MR),Repeatability (Z-axis)*,VDI/VDE accuracy*,Data acquisition time,Image output delay,Data type,Laser safety class,Wavelength,Detection accuracy,Detection speed,Scan frame rate,Depth image detection accuracy
Hikrobot,7153,"4k pixels Linescan Cameras, Camera Link, Gpixel, Mono",MV-CL042-91CM-V2,Line Scan Camera,MV-CL042-91CM-V2,"4k pixels Linescan Cameras, Camera Link, Gpixel, Mono",CMOS,,7 μm,,4096 × 2,,65.6 dB,40 dB,"Supports 1.0 ×, 1.4 ×, 1.6 ×, 2.4 ×, 3.2 ×",3 μs to 10 ms,"Off/ Once/ Continuous exposure mode; supports fixed time exposure, trigger-width exposure",Mono 8/10/12,,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Supports horizontal reverse image output,Camera Link (SDR connector); USB interface for updating firmware,,,12-pin P10 connector provides power and I/O: configurable input/output × 4 (Line 0/1/3/4) and support single-ended/differential. Camera Link provides I/O (CC1/CC2/CC3/CC4).,12 VDC to 24 VDC,Typ. 8 W @ 12 VDC,"M42*1.0, flange back length 12 mm, applicable to F-mount, C-mount and lens of other types via lens adapter","62 mm × 62 mm × 36.9 mm (2.4"" × 2.4"" × 1.5"")",Approx. 238 g (0.5 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 45 °C (–4 °F to 113 °F)
Storage temperature : –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 95% RH (no condensation),MVS and frame grabber software meeting with Camera Link Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11","Camera Link V2.1, GenICam","CE, RoHS, KC",Mono,,,,,,"Base, Medium, Full, 80-bit","1 × 2, 1 × 4, 1 × 8, 1 × 10","2 Taps, 4 Taps, 8 Taps, 10 Taps","40 MHz, 66 MHz, 80 MHz, 85 MHz",,,,,,,,,,,,,,,,,,,,"40.5 kHz (Base), 81 kHz (Medium), 162 kHz (Full), 195 kHz (80-bit)","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger",Supports 1-line and 2-TDI,,,,,,,,,,,,,,,,
Hikrobot,7768,4k 7μm，mono，XoF,MV-CL042-91FM,Line Scan Camera,MV-CL042-91FM,4k 7μm，mono，XoF,CMOS,,7 μm × 7 μm,,4096 × 2,,67.6 dB,40.1 dB,"1.0 ×, 1.4 ×, 1.6 ×, 2.4 ×, 3.2 ×",3 μs to 10 ms,Off/ Once/ Continuous exposure mode,Mono 8/10/12,Mono,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Supports horizontal reverse image output,LC fiber connector,,,12-pin P10 connector provides power and I/O: Configurable input/output × 4 (Line 0/1/3/4) and single-ended/differential is supported.,12 VDC to 24 VDC,Typ. 8.8 W @ 12 VDC,"M42*1.0, flange focal length 12 mm, applicable to F-mount via lens adapter","101.2 mm × 62 mm × 70.7 mm (4.0"" × 2.4"" × 2.8"")",Approx. 300 g (0.7 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 55 °C (–4 °F to 131 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 90% RH (no condensation),MVS,"32/64-bit Windows 7/10, 64-bit Windows 11","XoFLink, GenlCam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195 kHz (1-Line), 100 kHz (2-TDI)","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger","Supports 1-Line, 2-TDI",,,,,,,,,,,,,,,,
Hikrobot,7155,4k 7μm，color，XoF,MV-CL042-91FC,Line Scan Camera,MV-CL042-91FC,4k 7μm，color，XoF,CMOS,,7 μm × 7 μm,,4096 × 2,,65.6 dB,40 dB,"1.0 ×, 1.4 ×, 1.6 ×, 2.4 ×, 3.2 ×",3 μs to 10 ms,Off/Once/Continuous exposure mode,"Bayer RG 8/10/12, Bayer RBGG 8, RGB 8, BGR 8, Mono 8/10/12",,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Supports horizontal reverse image output,LC fiber connector,,,12-pin P10 connector provides power and I/O: Configurable input/output × 4 (Line 0/1/3/4) and single-ended/differential is supported.,12 VDC to 24 VDC,Typ. 9 W @ 12 VDC,"M42*1.0, flange back length 12 mm, applicable to F-mount via lens adapter","101.2 mm × 62 mm × 70.7 mm (4.0"" × 2.4"" × 2.8"")",Approx. 300 g (0.7 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 55 °C (–4 °F to 131 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)","5% to 90% RH, non-condensing",MVS,"32/64-bit Windows 7/10, 64-bit Windows 11","XoFLink, GenlCam","CE, RoHS, KC",Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Standard mode: 
98 kHz @ RGB 8/BGR 8, 100 kHz @ Mono 8/10/12/Bayer RG 8/10/12/Bayer RBGG 8
Line rate after ROI: 100 kHz","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger",Supports 1-Line,,,,,,,,,,,,,,,,
Hikrobot,7157,"4K 7μm，GigE,mono,V2",MV-CL043-A1GM-V2,Line Scan Camera,MV-CL043-A1GM-V2,"4K 7μm，GigE,mono,V2",CMOS,,7 μm × 7 μm,,4096 × 3,,66.2 dB,39 dB,"Supports 1.0 ×, 2.0 ×, 4.0 ×",1 μs to 10 ms,"Off/ Once/ Continuous exposure mode, and supports trigger-width exposure",Mono 8/10/12,,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Supports horizontal reverse image output,"Gigabit Ethernet, compatible with Fast Ethernet",,,"12-pin P10 connector provides power and I/O: configurable input/output × 4 (Line 0/1/3/4), supports single-end/differential",12 VDC to 24 VDC,Typ. 3.9 W @ 12 VDC,"M42*1.0, flange back length 12 mm, applicable to F-mount, C-mount and others via adapter","62 mm × 62 mm × 41 mm (2.4"" × 2.4"" × 1.6"")",Approx. 280 g (0.6 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 50 °C (–4 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 90% RH (no condensation),MVS or the third-party software meeting with GigE Vision protocol,"32/64-bit Windows XP/7/10, 32/64-bit Linux, and 64-bit MacOS","GigE Vision V2.0, GenICam","CE, RoHS, KC",Mono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28 kHz @ Mono 8, 14 kHz @ Mono 10/12","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger",Supports 1 Line / 2 TDI / 3 TDI,,,,,,,,,,,,,,,,
Hikrobot,7258,4K 7μm，RGB color，GigE,MV-CL043-A1GC,Line Scan Camera,MV-CL043-A1GC,4K 7μm，RGB color，GigE,CMOS,,7 μm × 7 μm,,4096 × 3,,66.2 dB,39 dB,"Supports 1.0 ×, 2.0 ×, 4.0 ×",3 μs to 10 ms,"Off/ Once/ Continuous exposure mode, and supports trigger-width exposure","Bayer RG 8, RGB 8, BGR 8, Mono 8",,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Supports horizontal reverse image output,"Gigabit Ethernet (1000 Mbit/s), compatible with Fast Ethernet (100 Mbit/s)",,,"12-pin P10 connector provides power and I/O: configurable input/output × 4 (Line 0/1/3/4), supports single-end/differential",12 VDC to 24 VDC,Typ. 4.2 W @ 12 VDC,"M42*1.0, flange back length 12 mm, applicable to F-mount, C-mount and others via adapter","62 mm × 62 mm × 41 mm (2.4"" × 2.4"" × 1.6"")",Approx. 280 g (0.6 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 50 °C (–4 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 90% RH (no condensation),MVS or the third-party software meeting with GigE Vision protocol,"32/64-bit Windows 7/10, 64-bit Windows 11, and 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Standard mode: 28 kHz @ Bayer·8/Mono·8, 9 kHz @ RGB·8/BGR·8
Line rate after ROI : 40 kHz @ RGB·8/BGR·8","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger",Supports 1-Line,,,,,,,,,,,,,,,,
Hikrobot,7611,4k 7μm，2.5G，mono,MV-CL044-91NM,Line Scan Camera,MV-CL044-91NM,4k 7μm，2.5G，mono,CMOS,,7 μm × 7 μm,,4096 × 4,,60.9 dB,40.5 dB,"1.0 ×, 2.0 ×, 3.0 ×, 4.0 ×",1 μs to 10 ms,"Off/Once/Continuous exposure mode, and supports trigger-width exposure",Mono 8/10/12,,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Supports horizontal reverse image output,"2.5 Gigabit Ethernet (2500 Mbit/s), compatible with Gigabit Ethernet (1000 Mbit/s) and Fast Ethernet (100 Mbit/s)",,,12-pin P10 connector provides power and I/O: bi-directional configurable I/O × 4 (Line 0/1/3/4) and support single-ended/differential I/O signal,"12 VDC to 24 VDC, supports PoE",Typ. 7.3 W @ 12 VDC,"M42*1.0, flange back length 12 mm
Connecting to F-mount, C-mount, and other lenses via adapter ring","62 mm × 62 mm × 46.1 mm (2.4"" × 2.4"" × 1.8"")",Approx. 260 g (0.6 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 55 °C (–4 °F to 131 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 80% RH (no condensation),MVS or the third-party software meeting with GigE Vision protocol,"32/64-bit Windows 7/10, 64-bit Windows 11 and 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",Mono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Full resolution: 75.3 kHz @ Mono 8 (1-Line, 2-TDI), 40 kHz @ Mono 8 (4-TDI), 37.6 kHz @ Mono 10/12 (1-Line, 2-TDI, 4-TDI)
Line rate after ROI: Max. 160 kHz @ Mono 8 & 1-Line (1928 P and below)","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger","Supports 1-Line, 2-TDI, 4-TDI",,,,,,,,,,,,,,,,
Hikrobot,7612,4k 7μm，2.5G，color,MV-CL044-91NC,Line Scan Camera,MV-CL044-91NC,4k 7μm，2.5G，color,CMOS,,7 μm × 7 μm,,4096 ×3,,61.3 dB,40.3 dB,"1.0 ×, 2.0 ×, 3.0 ×, 4.0 ×",1 μs to 10 ms,"Off/Once/Continuous exposure mode, and supports trigger-width exposure","RGB 8, BGR 8
Bayer RG 8/10
Mono 8",,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Not supported,"2.5 Gigabit Ethernet (2500 Mbit/s), compatible with Gigabit Ethernet (1000 Mbit/s) and Fast Ethernet (100 Mbit/s)",,,12-pin P10 connector provides power and I/O: bi-directional configurable I/O × 4 (Line 0/1/3/4) and support single-ended/differential I/O signal,"12 VDC to 24 VDC, supports PoE",Typ. 7.2 W @ 12 VDC,"M42*1.0, flange back length 12 mm
Connecting to F-mount, C-mount, and other lenses via adapter ring","62 mm × 62 mm × 46.1 mm (2.4"" × 2.4"" × 1.8"")",Approx. 260 g (0.6 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 55 °C (–4 °F to 131 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 80% RH (no condensation),MVS or the third-party software meeting with GigE Vision protocol,"32/64-bit Windows 7/10, 64-bit Windows 11 and 32/64-bit Linux","GigE Vision V2.0, GenICam","CE, RoHS, KC",Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Full resolution: 75.3 kHz @ Mono 8/Bayer RG 8, 25.1 kHz @ RGB 8/BGR 8, 37.7 kHz @ Bayer RG 10
Line rate after ROI: Max. 100 kHz (3080 P and below)","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger",Supports 1-Line,,,,,,,,,,,,,,,,
Hikrobot,7243,8k Camera Link Line Scan Cameras，Mono,MV-CL081-41CM,Line Scan Camera,MV-CL081-41CM,8k Camera Link Line Scan Cameras，Mono,CMOS,,7 μm,,8192 × 1,,64.7 dB,44.3 dB,"Supports 1 ×, 2 ×, 4 ×, 8 ×",2 μs to 10 ms,"Off/ Once/ Continuous exposure mode; supports fixed exposure time, trigger-width exposure",Mono 8/10/12,,"Supports 1 × 1, 2 × 2, 4 × 4",,Supports horizontal reverse image output,Camera Link (SDR connector); USB interface for updating firmware,,,"12-pin P10 connector provides power and I/O: configurable input and output × 4 (Line 0/1/3/4), and support single-end/differential. Camera Link provides I/O (CC1/CC2/CC3/CC4).",12 VDC to 24 VDC,Typ. 5.8 W @ 12 VDC,"M72*0.75, flange back length 12 mm, applicable to F-mount via lens adapter","76 mm × 76 mm × 42.1 mm (3.0"" × 3.0"" × 1.7"")",Approx. 320 g (0.7 lb.),IP40 (under proper lens installation and wiring),"Working temperature: 0 °C to 55 °C (32 °F to 131 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 90% RH (no condensation),MVS and frame grabber software meeting with Camera Link Protocol,"32/64-bit Windows 7/10,64-bit Windows 11","Camera Link V1.2, GenICam","CE, RoHS, KC",Mono,,,,,,"Base, Medium, Full","1 × 2, 1 × 4, 1 × 8","2 Taps, 4 Taps, 8 Taps","40 MHz, 66 MHz, 80 MHz, 85 MHz",,,,,,,,,,,,,,,,,,,,"20 kHz (Base), 40 kHz (Medium), 80 kHz (Full)","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger",1-line,,,,,,,,,,,,,,,,
Hikrobot,7244,16k Camera Link Line Scan Cameras，Mono,MV-CL161-41CM,Line Scan Camera,MV-CL161-41CM,16k Camera Link Line Scan Cameras，Mono,CMOS,,3.5 μm,,16384 × 1,,64.7 dB,44.3 dB,"Supports 1 ×, 2 ×, 4 ×, 8 ×",2 μs to 10 ms,"Off/ Once/ Continuous exposure mode; supports fixed exposure time, trigger-width exposure",Mono 8/10/12,,"Supports 1 × 1, 2 × 2, 4 × 4",,Supports horizontal reverse image output,Camera Link (SDR connector); USB interface for updating firmware,,,"12-pin P10 connector provides power and I/O: configurable input and output × 4 (Line 0/1/3/4), and support single-end/differential. Camera Link provides I/O (CC1/CC2/CC3/CC4).",12 VDC to 24 VDC,Typ. 7.2 W @ 12 VDC,"M72*0.75, flange back length 12 mm, applicable to F-mount via lens adapter","76 mm × 76 mm × 42.1 mm (3.0"" × 3.0"" × 1.7"")",Approx. 320 g (0.7 lb.),IP40 (under proper lens installation and wiring),"Working temperature: 0 °C to 55 °C (32 °F to 131 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 90% RH (no condensation),MVS and frame grabber software meeting with Camera Link Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11","Camera Link V1.2, GenICam","CE, RoHS, KC",Mono,,,,,,"Base, Medium, Full, 80-bit","1 × 2, 1 × 4, 1 × 8, 1 × 10","2 Taps, 4 Taps, 8 Taps, 10 Taps","40 MHz, 66 MHz, 80 MHz, 85 MHz",,,,,,,,,,,,,,,,,,,,"10 kHz (Base), 20 kHz (Medium), 40 kHz (Full), and 50 kHz (80-bit)","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger",1-line,,,,,,,,,,,,,,,,
Hikrobot,7247,16k Camera Link Line Scan Cameras，Mono,MV-CL161-41CM,Line Scan Camera,MV-CL161-41CM,16k Camera Link Line Scan Cameras，Mono,CMOS,,3.5 μm,,16384 × 1,,64.7 dB,44.3 dB,"Supports 1 ×, 2 ×, 4 ×, 8 ×",2 μs to 10 ms,"Off/ Once/ Continuous exposure mode; supports fixed exposure time, trigger-width exposure",Mono 8/10/12,,"Supports 1 × 1, 2 × 2, 4 × 4",,Supports horizontal reverse image output,Camera Link (SDR connector); USB interface for updating firmware,,,"12-pin P10 connector provides power and I/O: configurable input and output × 4 (Line 0/1/3/4), and support single-end/differential. Camera Link provides I/O (CC1/CC2/CC3/CC4).",12 VDC to 24 VDC,Typ. 7.2 W @ 12 VDC,"M72*0.75, flange back length 12 mm, applicable to F-mount via lens adapter","76 mm × 76 mm × 42.1 mm (3.0"" × 3.0"" × 1.7"")",Approx. 320 g (0.7 lb.),IP40 (under proper lens installation and wiring),"Working temperature: 0 °C to 55 °C (32 °F to 131 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 90% RH (no condensation),MVS and frame grabber software meeting with Camera Link Protocol,"32/64-bit Windows 7/10, 64-bit Windows 11","Camera Link V1.2, GenICam","CE, RoHS, KC",Mono,,,,,,"Base, Medium, Full, 80-bit","1 × 2, 1 × 4, 1 × 8, 1 × 10","2 Taps, 4 Taps, 8 Taps, 10 Taps","40 MHz, 66 MHz, 80 MHz, 85 MHz",,,,,,,,,,,,,,,,,,,,"10 kHz (Base), 20 kHz (Medium), 40 kHz (Full), and 50 kHz (80-bit)","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger",1-line,,,,,,,,,,,,,,,,
Hikrobot,7154,16k 5μm，XoF（2 SFP+) linescan camera，RGB/4TDI,MV-CL166-91F2C,Line Scan Camera,MV-CL166-91F2C,16k 5μm，XoF（2 SFP+) linescan camera，RGB/4TDI,CMOS,,5 μm × 5 μm,,16384 × 12,,69.3 dB,41.4 dB,1.0 ×,3 μs to 10 ms,"Off/Once/Continuous exposure mode, and supports trigger-width exposure","RGB 8, BGR 8",,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Supports horizontal reverse image output,2LC fiber connector,,,12-pin P10 connector provides power and I/O: Configurable input/output × 4 (Line 0/1/3/4) and single-ended/differential is supported.,24 VDC,Typ. 22.5 W @ 24 VDC,"M90*1.0, flange back length 12 mm, applicable to F-mount via lens adapter","99 mm × 99 mm × 83.4 mm (3.9"" × 3.9"" × 3.3"")",Approx. 923 g (2.0 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 55 °C (–4 °F to 131 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 90% RH (no condensation),MVS,"32/64-bit Windows 7/10, 64-bit Windows 11","XoFLink, GenlCam","CE, RoHS, KC",Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.3 kHz (1-Line), 45.3 kHz (2-TDI), 30.6 kHz (3-TDI), 23.1 kHz (4-TDI)","External trigger, internal trigger","Line trigger, frame trigger, line + frame trigger","Supports 1-Line, 2-TDI, 3-TDI, 4-TDI",,,,,,,,,,,,,,,,
Hikrobot,7898,8K XoF(2 SPF+) linescan camera，mono,MV-CL081-B0F2M,Line Scan Camera,MV-CL081-B0F2M,8K XoF(2 SPF+) linescan camera，mono,CMOS,,7 μm × 7 μm,,8192 × 1,,62.3 dB,40 dB,"1.0 ×, 2.0 ×, 3.0 ×, 4.0 ×",3 μs to 10 ms,"Off/Once/Continuous exposure mode, and supports trigger-width exposure time",Mono 8/10/12,Mono,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Supports horizontal reverse image output,2LC fiber connnector,,,Not supported,12 VDC to 24 VDC,Typ. 14.7 W @ 12 VDC,"M72*0.75, flange back length 12 mm, applicable to F-mount via lens adapter","132 mm × 76 mm × 55.5 mm (5.2"" × 3.0"" × 2.2"")",Approx. 600 g (1.3 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 50 °C (–4 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 90% RH (no condensation),MVS,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","XoFLink, GenlCam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240 kHz @ Mono 8,"External trigger, internal trigger",Line trigger,1-Line,,,,,,,,,,,,,,,,
Hikrobot,7899,K7 XoF(2 SPF+) linescan camera，color,MV-CL083-B0F2C,Line Scan Camera,MV-CL083-B0F2C,K7 XoF(2 SPF+) linescan camera，color,CMOS,,7 μm × 7 μm,,8192 × 3,,61.2 dB,40.1 dB,"1.0 ×, 2.0 ×, 3.0 ×, 4.0 ×",3 μs to 10 ms,"Off/ Once/ Continuous exposure mode, and supports fixed exposure time and trigger-width exposure time","RGB 8, BGR 8, Mono 8, Bayer RG 8/10",Color,"Supports 1 × 1, 1 × 2, 1 × 4, 2 × 1, 2 × 2, 2 × 4, 4 × 1, 4 × 2, 4 × 4",,Supports horizontal reverse image output,2LC fiber interface,,,Not supported,12 VDC to 24 VDC,Typ. 15.8 W @ 12 VDC,"M72*0.75, flange back length 12 mm, applicable to F-mount via lens adapter","132 mm × 76 mm × 55.5 mm (5.2"" × 3.0"" × 2.2"")",Approx. 600 g (1.3 lb.),IP40 (under proper lens installation and wiring),"Working temperature: –20 °C to 50 °C (–4 °F to 122 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",5% RH to 90% RH (no condensation),MVS,"32/64-bit Windows 7/10, 64-bit Windows 11, 32/64-bit Linux","XoFLink, GenlCam","CE, RoHS, KC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71 kHz,"External trigger, internal trigger",Line trigger,1-Line,,,,,,,,,,,,,,,,
Hikrobot,7811,Galvanometer Laser 3D Camera(MV-RS-Base-S),MV-RS-Base-S,3D Binocular Structured Light,MV-RS-Base-S,Galvanometer Laser 3D Camera(MV-RS-Base-S),,,,,"RGB: 3200 × 1944
Depth: 1632 × 1080",,,,,,,,,,,,Gigabit Ethernet (1000 Mbit/s),,,"12-pin M12 interface provides power and I/O, including opto-isolated input × 3 (Line 0/3/6), opto-isolated output × 3 (Line 1/4/7)",24 VDC,Typ. 15 W @ 24 VDC,,"236.3 mm × 79.8 mm × 98.5 mm (9.3"" × 3.1"" × 3.9"")",Approx. 1.3 kg (2.9 lb.),IP65,"Working temperature: 0 °C to 45 °C (32 °F to 113 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 85% RH (no condensation),"RobotPilot, HiViewer","32/64-bit Windows 7/10, 64-bit Windows 11",,"RoHS, CE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280 mm × 220 mm @ 400 mm,480 mm × 320 mm @ 600 mm,620 mm × 440 mm @ 800 mm,400 mm,400 mm,0.03 mm @ 600 mm,0.05 mm @ 600 mm,0.4 s to 0.9 s,0.8 s to 1.5 s,"Original image (mono and color images), depth image, RGB-D image",Class 2,450 nm,,,,
Hikrobot,7812,Galvanometer Laser 3D Camera(MV-RS-Base-L),MV-RS-Base-L,3D Binocular Structured Light,MV-RS-Base-L,Galvanometer Laser 3D Camera(MV-RS-Base-L),,,,,"RGB: 3200 × 1944
Depth: 1632 × 1264",,,,,,,,,,,,Gigabit Ethernet (1000 Mbit/s),,,"12-pin M12 interface provides power and I/O, including opto-isolated input × 3 (Line 0/3/6), opto-isolated output × 3 (Line 1/4/7)",24 VDC,Typ. 15 W @ 24 VDC,,"456.1 mm × 79.8 mm × 98.5 mm (18.0"" × 3.1"" × 3.9"")",Approx. 1.5 kg (3.3 lb.),IP65,"Working temperature: 0 °C to 45 °C (32 °F to 113 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 85% RH (no condensation),"RobotPilot, HiViewer","32/64-bit Windows 7/10, 64-bit Windows 11",,"RoHS, CE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640 mm × 600 mm @ 1200 mm,1100 mm × 900 mm @ 1800 mm,1220 mm × 1000 mm @ 2200 mm,1200 mm,1000 mm,0.08 mm @ 1800 mm,0.15 mm @ 1800 mm,0.4 s to 0.9 s,0.8 s to 1.5 s,"Original image (mono and color images), depth image, RGB-D image",Class 2,638 nm,,,,
Hikrobot,7813,Galvanometer Laser 3D Camera(MV-RS-Pro-XL),MV-RS-Pro-XL,3D Binocular Structured Light,MV-RS-Pro-XL,Galvanometer Laser 3D Camera(MV-RS-Pro-XL),,,,,"RGB: 3968 × 3000
Depth: 1920 × 1536",,,,,,,,,,,,Gigabit Ethernet (1000 Mbit/s),,,"12-pin M12 interface provides power and I/O, including opto-isolated input × 3 (Line 0/3/6), opto-isolated output × 3 (Line 1/4/7)",24 VDC,Typ. 16 W @ 24 VDC,,"510.1 mm × 79.8 mm × 98.5 mm (20.1"" × 3.1"" × 3.9"")",Approx. 1.68 kg (3.7 lb.),IP65,"Working temperature: 0 °C to 45 °C (32 °F to 113 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)",20% RH to 85% RH (no condensation),"RobotPilot, HiViewer","32/64-bit Windows 7/10, 64-bit Windows 11",,"RoHS, CE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360 mm × 1200 mm @ 1500 mm,2200 mm × 2000 mm @ 2500 mm,3200 mm × 2800 mm @ 3500 mm,1500 mm,2000 mm,0.2 mm @ 2500 mm,0.3 mm @ 2500 mm,0.4 s to 0.9 s,0.9 s to 1.6 s,"Original image (mono and color images), depth image, RGB-D image",Class 2,638 nm,,,,
Hikrobot,7862,Line Laser 3D Camera,MV-DL2125-04H-R,3D Line Laser Camera,MV-DL2125-04H-R,Line Laser 3D Camera,,,,,,,,,,,,,,,,,Gigabit Ethernet (1000 Mbit/s),,,"12-pin M12 interface provides I/O, including opto-isolated input × 3 (Line 0/3/6), opto-isolated output × 3 (Line 1/4/7), RS-232 × 1.",12 VDC to 24 VDC,Typ. 10 W @ 12 VDC,,"354.1 mm × 65 mm × 123.4 mm (13.9"" × 2.6"" × 4.9"")",1.6 kg (3.5 lb.),,"Working temperature: 0 °C to 45 °C (32 °F to 113 °F)
Storage temperature: –30 °C to 80 °C (–22 °F to 176 °F)","20%RH to 85% RH, no condensation","3DMVS, CodePlatform",32/64-bit Windows 7/10,,CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"External trigger, encoder trigger (max. 15 KHz trigger signal supported)",,,1000 mm,,2600 mm,700 mm,1000 mm,,,,,"Point cloud data, length/width/height, integral volume, peak coordinates, depth image",Class 3B,,± 5 mm (regular object),3 m/s @ ±5 mm detection accuracy,600 fps @ 1 m3 measurement range,
