brand,lens_type,model,raw_category,focal_length_mm,magnification,working_distance_mm,aperture,max_sensor_format_mm,image_circle_mm,fov_mm,numerical_aperture,resolution_um,mtf30_lpmm,dof_mm,distortion_pct,telecentricity_deg,mount,weight_g,coaxial,wavelength_range,_source_url,_raw_target
T-Optics,telecentric,OTC6.0X-110/C-11,Telecentric Lenses,,6.0X,110,33.4,11,,,0.0898,3.7,,74,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=59,toptics_telecentric
T-Optics,telecentric,OTC8.0X-110/C-11,Telecentric Lenses,,8.0X,110,44.5,11,,,0.0898,3.7,,55,0.19,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=59,toptics_telecentric
T-Optics,telecentric,OTC0.5X-65/C-HRP-11,Telecentric Lenses,,0.5X,65,6.3,11,,,0.0396,8.4,,1mm,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC0.8X-65/C-HRP-11,Telecentric Lenses,,0.8X,65,6.3,11,,,0.0634,5.3,,393,0.09,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC1.0X-65/C-HRP-11,Telecentric Lenses,,1.0X,65,7.2,11,,,0.0694,4.8,,288,0.16,0.02,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC2.0X-65/C-HRP-11,Telecentric Lenses,,2.0X,65,8.4,11,,,0.119,2.8,,84,0.02,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC4.0X-45/C-HRP-11,Telecentric Lenses,,4.0X,45,13.3,11,,,0.15,2.2,,33,0.03,0.05,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,BSTC0.157X-160-HRP-11,Telecentric Lenses,,0.157X,160,7.5,11,,,0.0104,32.3,,12.1mm,0.03,0.05,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC0.23X-130-HRP-11,Telecentric Lenses,,0.23X,130,7.35,11,,,0.0156,21.5,,5.5mm,0.13,0.03,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC0.3X-110/C-HRP-11,Telecentric Lenses,,0.3X,110,7,11,,,0.0214,15.6,,3.1mm,0.02,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC0.3X-130/C-HRP-11,Telecentric Lenses,,0.3X,130,6.9,11,,,0.0217,15.4,,3mm,0.05,0.05,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC0.3X-153/C-HRP-11,Telecentric Lenses,,0.3X,153,7.5,11,,,0.02,16.8,,3.3mm,0.05,0.05,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC0.35X-120/C-HRP-11,Telecentric Lenses,,0.35X,120,7.5,11,,,0.0233,14.4,,2.4mm,0.03,0.05,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC0.5X-110/C-HRP-11,Telecentric Lenses,,0.5X,110,5.4,11,,,0.0462,7.2,,864,0.02,0.02,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC0.7X-110/C-HRP-11,Telecentric Lenses,,0.7X,110,5.4,11,,,0.0648,5.2,,440,0.02,0.02,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC1.0X-110/C-HRP-11,Telecentric Lenses,,1.0X,110,6.6,11,,,0.0757,4.4,,264,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC2.0X-110/C-HRP-11,Telecentric Lenses,,2.0X,110,11.1,11,,,0.09,3.7,,111,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC5.0X-110/C-HRP-11,Telecentric Lenses,,5.0X,110,24,11,,,0.104,3.2,,38,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=54,toptics_telecentric
T-Optics,telecentric,OTC0.4X-140C-11,Telecentric Lenses,,0.4X,140,10,11,,,0.02,16.8,,5mm,0.05,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.44X-162/C-8,Telecentric Lenses,,0.44X,162,13,8,,,0.0169,19.8,,5.37mm,0.04,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.5X-156/C-9,Telecentric Lenses,,0.5X,156,13,9,,,0.0192,17.5,,4.16mm,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.8X-173/C-9,Telecentric Lenses,,0.8X,173,13.4,9,,,0.0298,11.2,,1.67mm,0.07,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.0X-156/C-9,Telecentric Lenses,,1.0X,156,13.1,9,,,0.0381,8.8,,1.04mm,0.07,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.2X-173/C-9,Telecentric Lenses,,1.2X,173,20.1,9,,,0.0298,11.2,,1.11mm,0.13,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.5X-156/C-9,Telecentric Lenses,,1.5X,156,19.8,9,,,0.0378,8.9,,704,0.016,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.6X-173/C-9,Telecentric Lenses,,1.6X,173,26.8,9,,,0.0298,11.2,,837,0.18,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC2.0X-156/C-9,Telecentric Lenses,,2.0X,156,26.4,9,,,0.0378,8.8,,528,0.19,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC3.0X-156/C-9,Telecentric Lenses,,3.0X,156,33,9,,,0.045,7.45,,293,0.16,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.58X-275/C-9,Telecentric Lenses,,0.58X,275,12,9,,,0.0241,13.9,,2.85mm,0.06,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.7X-233/C-11,Telecentric Lenses,,0.7X,223,10,11,,,0.0371,9,,1.43mm,0.02,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.75X-220/C-11,Telecentric Lenses,,0.75X,220,10.1,11,,,0.0371,9.0,,1.43mm,0.02,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.0X-220/C-11,Telecentric Lenses,,1.0X,220,11.2,11,,,0.0446,7.5,,886,0.01,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.5X-220/C-9,Telecentric Lenses,,1.5X,220,16.7,9,,,0.0449,7.5,,593,0.12,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC2.0X-220/C-9,Telecentric Lenses,,2.0X,220,22,9,,,0.0454,7.4,,440,0.14,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.44X-335/C-9,Telecentric Lenses,,0.44X,335,10,9,,,0.022,15.3,,4.13mm,0.07,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.5X-300/C-11,Telecentric Lenses,,0.5,300,14,11,,,0.0178,18.9,,4.48mm,0.06,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.6X-356/C-9,Telecentric Lenses,,0.6,356,13,9,,,0.023,14.5,,2.88mm,0.04,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.8X-320/C-8,Telecentric Lenses,,0.8X,320,14.1,8,,,0.0283,11.8,,1.76mm,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.0X-300/C-9,Telecentric Lenses,,1.0X,300,14,9,,,0.0357,9.4,,1.12mm,0.03,0.02,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.5X-300/C-9,Telecentric Lenses,,1.5X,300,20.3,9,,,0.0369,9.0,,721,0.13,0.02,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.6X-320/C-9,Telecentric Lenses,,1.6X,320,28.6,9,,,0.0279,12.0,,893,0.2,0.02,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC2.0X-300/C-9,Telecentric Lenses,,2.0X,300,27,9,,,0.037,9.1,,540,0.16,0.01,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.383X-500/C-9,Telecentric Lenses,,0.383X,500,15,9,,,0.0127,26.3,,8.18mm,0.05,0.05,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.4X-478/C-9,Telecentric Lenses,,0.4X,478,13,9,,,0.0153,21.9,,6.5mm,0.02,0.05,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.5X-400/C-9,Telecentric Lenses,,0.5X,400,9.7,9,,,0.0257,13,,3.1mm,0.06,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.5X-400/C-11,Telecentric Lenses,,0.5X,400,14,11,,,0.0178,18.8,,4.48mm,0.06,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.7X-400/C-9,Telecentric Lenses,,0.7X,400,13.6,9,,,0.0257,13,,2.22mm,0.17,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.75X-400/C-9,Telecentric Lenses,,0.75X,400,13.6,9,,,00.257,12.2,,1.9mm,0.18,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC1.0X-400/C-9,Telecentric Lenses,,1.0X,400,17.2,9,,,0.029,11.5,,1.37mm,0.15,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=56,toptics_telecentric
T-Optics,telecentric,OTC0.26X-130-25M18,Telecentric Lenses,,0.26X,130,7,18.1,,,0.0185,18.1,,4.5mm,0.04,0.03,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.3X-150-25M18,Telecentric Lenses,,0.3X,150,9,18.1,,,0.0166,20.2,,4.4mm,0.04,0.05,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.32X-142-25M18,Telecentric Lenses,,0.32X,142,8,18.1,,,0.02,16.8,,3.3mm,0.04,0.05,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.35X-120-25M18,Telecentric Lenses,,0.35X,120,8,18.1,,,0.028,15.4,,2.8mm,0.03,0.04,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.35X-130-23,Telecentric Lenses,,0.35X,130,6,23,,,0.0291,11.5,,2.1mm,0.03,0.05,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.4X-128-25M18,Telecentric Lenses,,0.4X,128,8,18.1,,,0.025,14.2,,2.2mm,0.05,0.03,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.46X-153-25M18,Telecentric Lenses,,0.46X,153,8.5,18.1,,,0.027,12.4,,1.7mm,0.05,0.06,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.5X-65/C-25M18,Telecentric Lenses,,0.5X,65,8,18.1,,,0.031,10.7,,1.4mm,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.5X-110/C-25M18,Telecentric Lenses,,0.5X,110,7,18.1,,,0.0357,9.4,,1.2mm,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.5X-130-23,Telecentric Lenses,,0.5X,130,7,23,,,0.0357,9.4,,1.2mm,0.03,0.04,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.6X-130-25M18,Telecentric Lenses,,0.6X,130,10.3,18.1,,,0.0291,11.6,,1.25mm,0.09,0.03,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.6X-150-25M18,Telecentric Lenses,,0.6X,150,8,18.1,,,0.0375,9,,977,0.08,0.033,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.65X-122/C-25M18,Telecentric Lenses,,0.65X,122,9,18.1,,,0.036,9.3,,937,0.08,0.07,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.7X-65/C-25M18,Telecentric Lenses,,0.7X,65,8,18.1,,,0.0437,7.7,,718,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.7X-110/C-23,Telecentric Lenses,,0.7X,110,8,23,,,0.0437,7.7,,718,0.07,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.7X-145/C-25M18,Telecentric Lenses,,0.7X,145,9,18.1,,,0.0383,8.8,,808,0.05,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.75X-110/C-25M18,Telecentric Lenses,,0.75X,110,10,18.1,,,0.0375,8.9,,782,0.07,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.8X-150/C-25M18,Telecentric Lenses,,0.8X,150,7.5,18.1,,,0.0533,6.3,,515,0.05,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.85X-115/C-25M18,Telecentric Lenses,,0.85X,115,7,18.1,,,0.0607,5.5,,426,0.06,0.06,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.9X-123/C-25M18,Telecentric Lenses,,0.9X,123,7,18.1,,,0.0642,5.2,,380,0.04,0.06,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.95X-115/C-25M18,Telecentric Lenses,,0.95X,115,8,18.1,,,0.0593,5.7,,390,0.05,0.06,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC1.0X-65/C-25M18,Telecentric Lenses,,1.0X,65,8,18.1,,,0.062,5.4,,352,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC1.0X-110/C-25M18,Telecentric Lenses,,1.0X,110,8,18.1,,,0.062,5.4,,352,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC1.0X-150/C-25M18,Telecentric Lenses,,1.0X,150,7.5,18.1,,,0.066,5,,330,0.04,0.05,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC1.5X-65/C-25M18,Telecentric Lenses,,1.5X,65,8,18.1,,,0.094,3.6,,156,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC1.5X-114/C-23,Telecentric Lenses,,1.5X,114,10,23,,,0.075,4.5,,195,0.05,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC1.8X-108/C-25M18,Telecentric Lenses,,1.8X,108,10,18.1,,,0.09,3.7,,135,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC2.0X-110/C-25M18,Telecentric Lenses,,2.0X,110,10,18.1,,,0.1,3.4,,110,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC3.5X-108/C-25M18,Telecentric Lenses,,3.5X,108,19.4,18.1,,,0.09,3.72,,43,0.16,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC4.0X-107/C-25M18,Telecentric Lenses,,4.0X,107,20,18.1,,,0.1,3.36,,55,0.2,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC5.0X-107/C-25M18,Telecentric Lenses,,5.0X,107,25,18.1,,,0.1,3.36,,44,0.15,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC6.0X-107/C-25M18,Telecentric Lenses,,6.0X,107,30,18.1,,,0.1,3.36,,36,0.12,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=57,toptics_telecentric
T-Optics,telecentric,OTC0.7X-110/C-16,Telecentric Lenses,,0.7X,110,8,16,,,0.0437,7.7,,718,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.763X-107/C-16,Telecentric Lenses,,0.763X,107,8.5,16,,,0.0448,7.5,,642,0.04,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC3.0X-110/C-16,Telecentric Lenses,,3.0X,110,18.3,16,,,0.082,4.1,,89,0.44,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.26X-130-12M18,Telecentric Lenses,,0.26X,130,7,18.1,,,0.0185,18.1,,4.5mm,0.04,0.03,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.3X-150-12M18,Telecentric Lenses,,0.3X,150,9,18.1,,,0.0166,20.2,,4.4mm,0.04,0.05,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.32X-142-12M18,Telecentric Lenses,,0.32X,142,8,18.1,,,0.02,16.8,,3.3mm,0.04,0.05,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.35X120-12M18,Telecentric Lenses,,0.35X,120,8,18.1,,,0.028,15.4,,2.8mm,0.03,0.04,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.35X130-23,Telecentric Lenses,,0.35X,130,6,23,,,0.0291,11.5,,2.1mm,0.03,0.05,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.4X-128-12M18,Telecentric Lenses,,0.4X,128,8,18.1,,,0.025,14.2,,2.2mm,0.05,0.03,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.46X153-12M18,Telecentric Lenses,,0.46X,153,8.5,18.1,,,0.027,12.4,,1.7mm,0.05,0.06,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.5X-65/C-12M18,Telecentric Lenses,,0.5X,65,8,18.1,,,0.031,10.7,,1.4mm,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.5X-110/C-12M18,Telecentric Lenses,,0.5X,110,7,18.1,,,0.0357,9.4,,1.2mm,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.5X-130-23,Telecentric Lenses,,0.5X,130,7,23,,,0.0357,9.4,,1.2mm,0.03,0.04,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.6X-130-12M18,Telecentric Lenses,,0.6X,130,10.3,18.1,,,0.0291,11.6,,1.25mm,0.09,0.03,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.6X-150-12M18,Telecentric Lenses,,0.6X,150,8,18.1,,,0.0375,9,,977,0.08,0.033,C,,N,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.65X-122/C-12M18,Telecentric Lenses,,0.65X,122,9,18.1,,,0.036,9.3,,937,0.08,0.07,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.7X-65/C-12M18,Telecentric Lenses,,0.7X,65,8,18.1,,,0.0437,7.7,,718,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.7X-110/C-23,Telecentric Lenses,,0.7X,110,8,23,,,0.0437,7.7,,718,0.07,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.7X-145/C-12M18,Telecentric Lenses,,0.7X,145,9,18.1,,,0.0383,8.8,,808,0.05,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.75X-110/C-12M18,Telecentric Lenses,,0.75X,110,10,18.1,,,0.0375,8.9,,782,0.07,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.8X-150/C-12M18,Telecentric Lenses,,0.8X,150,7.5,18.1,,,0.0533,6.3,,515,0.05,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.85X-115/C-12M18,Telecentric Lenses,,0.85X,115,7,18.1,,,0.0607,5.5,,426,0.06,0.06,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.9X-123/C-12M18,Telecentric Lenses,,0.9X,123,7,18.1,,,0.0642,5.2,,380,0.04,0.06,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC0.95X-115/C-12M18,Telecentric Lenses,,0.95X,115,8,18.1,,,0.0593,5.7,,390,0.05,0.06,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC1.0X-65/C-12M18,Telecentric Lenses,,1.0X,65,8,18.1,,,0.062,5.4,,352,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC1.0X-110/C-12M18,Telecentric Lenses,,1.0X,110,8,18.1,,,0.062,5.4,,352,0.03,0.04,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC1.0X-150/C-12M18,Telecentric Lenses,,1.0X,150,7.5,18.1,,,0.066,5,,330,0.04,0.05,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
T-Optics,telecentric,OTC1.5X-65/C-12M18,Telecentric Lenses,,1.5X,65,8,18.1,,,0.094,3.6,,156,0.03,0.03,C,,Y,,http://www.toptics.co.kr/design/subpage/sub2-1.asp?mode=view&id=1049,toptics_telecentric
